challenge_id,target_parsed_to_tcp_sent_ns
2409,4356042
2411,58459
2410,2009834
2412,2259667
2411,1363541
2411,1393416
2412,3527250
2413,2596333
2413,247500
2415,713375
2415,731000
2414,2228000
2415,2996584
2417,749958
2418,1236125
2421,2450875
2420,2355417
2421,5606083
2422,3595125
2424,1043875
2424,1045083
2425,621583
2424,4327583
2424,4535750
2425,535541
2425,536500
2426,4454875
2426,4343459
2428,406125
2427,3527375
2429,2571250
2430,2245750
2430,2288667
2431,1264750
2430,1903917
2432,2771042
2433,2952583
2432,547042
2434,3007917
2435,3511958
2435,1544833
2436,2390459
2437,2536333
2436,1013666
2438,1925000
2438,1979000
2439,2693542
2438,2280708
2439,4095542
2440,2678958
2440,1605291
2441,1158750
2443,2898375
2443,2957792
2442,2956084
2443,4682042
2444,2407916
2445,3202000
2444,60083
2445,528875
2447,2474000
2446,1280375
2448,1019625
2447,2983000
2448,1437417
2449,995917
2451,1276041
2452,1478459
2451,1210375
2452,744375
2454,3238166
2455,279250
2455,293625
2454,1880542
2455,1347000
2457,1536209
2458,2451125
2457,2265583
2457,2272166
2458,5571334
2460,3005334
2459,876375
2461,1236208
2460,1196583
2462,2582500
2461,2695542
2462,3843250
2463,2450417
2464,3974666
2463,71333
2466,2287042
2466,2298292
2465,503458
2467,2636875
2469,732833
2468,3523417
2469,122834
2469,133917
2472,1407750
2472,1409375
2471,988542
2473,2366666
2473,2392583
2473,2414583
2474,1388500
2473,306834
2476,2000000
2476,2054709
2474,197000
2477,2662458
2477,2668542
2477,2686125
2476,1004333
2478,3323958
2478,418583
2480,3298875
2480,3565167
2481,3246708
2482,579750
2481,2401500
2483,2882125
2483,2884541
2483,2799542
2485,2699875
2484,829667
2487,1968167
2486,2694375
2487,4928208
2488,587500
2488,607750
2490,2075625
2490,2063583
2492,2603041
2493,3715333
2493,138709
2495,7220459
2494,49167
2494,71667
2497,3911500
2497,3931125
2497,3970875
2498,2462834
2497,3185625
2500,620500
2500,635084
2498,1843541
2498,1880250
2498,1922541
2501,2594125
2502,2147166
2502,2154333
2500,109666
2500,130916
2500,173000
2501,3303042
2502,3345125
2503,2526291
2504,3529042
2503,592500
2506,4893417
2506,4926208
2505,27667
2506,2952709
2507,2408875
2508,2496834
2507,1515500
2508,1964291
2509,3591000
2510,3434708
2511,2633750
2512,2737708
2512,1219083
2514,2558250
2514,2560375
2514,1417166
2515,2675083
2516,3552750
2516,1491708
2517,3165417
2518,2090334
2521,2904250
2520,2450750
2520,2483834
2521,358166
2524,3459792
2524,3434708
2526,2755083
2527,3105958
2526,2864250
2528,4171541
2529,2565208
2530,3558417
2531,1597208
2532,5395708
2532,3584334
2533,2450541
2533,1160417
2535,2224500
2534,415834
2536,2843500
2535,6718542
2537,3249500
2539,417625
2539,476625
2539,521625
2538,1789417
2539,2485250
2539,2497500
2539,2527417
2540,2822333
2541,2722458
2541,2168458
2543,372708
2542,3865417
2544,2279959
2543,1118208
2543,1149417
2544,1555583
2546,4594625
2545,237500
2545,292584
2546,1405875
2547,5101875
2547,1911083
2549,2709916
2548,784250
2550,2161667
2551,2411625
2551,1740209
2552,2823125
2553,2824708
2552,733959
2554,1707708
2554,1739541
2553,1894042
2554,235958
2555,1587041
2556,361875
2557,2146709
2557,2176000
2559,2501542
2560,2503291
2561,1053833
2562,2951417
2562,2965625
2562,5439750
2564,1343916
2564,1373416
2563,427959
2566,2623500
2565,3265667
2565,3273917
2569,1237459
2569,1239292
2570,2733375
2569,1082416
2570,191333
2571,2518125
2572,1986041
2572,2049666
2571,2606958
2572,4306750
2574,2519667
2575,701625
2574,53292
2575,1802667
2576,3597250
2577,2721125
2577,1201667
2579,827958
2580,4024167
2579,108041
2579,108583
2581,1268083
2583,329583
2584,3288000
2582,48666
2582,99458
2583,295916
2584,381250
2586,3173000
2585,2803333
2588,469666
2586,1927875
2586,1996334
2589,454417
2589,1456750
2589,169084
2590,5155292
2590,89583
2591,4011334
2592,252250
2593,1488167
2595,3824000
2595,3840958
2595,1649875
2595,1656334
2596,2714667
2596,2523208
2598,1344125
2597,1046334
2599,3972375
2598,221500
2600,1076167
2599,1201958
2601,2737459
2600,1294208
2601,3734542
2603,424083
2603,503958
2602,3013583
2604,1132708
2603,1875250
2603,1923292
2605,2348833
2605,2350208
2605,2386417
2605,2417792
2607,4042292
2607,4112042
2607,2078125
2608,104708
2609,1927041
2610,3150792
2610,932958
2611,4690959
2612,470875
2611,3688542
2612,1155917
2614,673042
2613,327583
2615,2567833
2614,2439042
2615,3648750
2616,944875
2617,1440375
2618,2197375
2619,3351250
2620,5040500
2621,2587834
2621,1595208
2623,540709
2622,1972750
2624,747250
2623,743708
2625,1016791
2626,1446792
2626,1506750
2625,844667
2627,2967583
2626,2311375
2627,5163583
2629,2629708
2630,2376000
2628,85042
2628,96542
2630,143042
2633,2335000
2632,1048834
2633,1591792
2635,2306084
2636,3046292
2635,341125
2636,720167
2637,287750
2638,2912167
2639,1534625
2640,2380084
2640,684666
2642,1355750
2643,3229750
2643,3605875
2645,856083
2644,777417
2645,2853625
2647,1933458
2646,41208
2646,68750
2647,1170375
2649,2578833
2650,2384334
2650,2428042
2650,2461084
2649,4097958
2650,2287042
2652,4330833
2651,2273666
2653,199458
2654,1537458
2656,4002417
2657,375625
2655,2612500
2656,1574375
2657,3369166
2659,2552208
2659,449917
2661,1955375
2660,2019500
2660,2031584
2662,1155333
2661,328000
2663,2752875
2665,1743875
2665,1761625
2665,1795417
2665,1811500
2668,67333
2669,2155375
2668,1972750
2668,1973500
2671,164000
2671,164583
2669,2256292
2672,3185125
2672,3221584
2673,3172792
2673,3279042
2673,1901083
2675,4181833
2674,47166
2675,3344917
2676,2814542
2677,3546792
2676,2545708
2678,4214625
2679,691209
2678,2091250
2681,2272750
2680,1458375
2683,24625
2682,1614958
2683,19416
2684,397041
2686,2771541
2688,2265250
2687,232250
2688,1733083
2689,2492459
2689,793542
2690,164083
2692,4913625
2691,2072459
2693,2736917
2694,2791917
2693,1148125
2694,248000
2696,2300542
2697,1206959
2696,2282042
2698,411417
2699,2071375
2698,506583
2700,2480792
2699,933625
2701,2487250
2702,3957500
2702,3979250
2701,118875
2702,1342667
2703,2635709
2704,2342083
2705,347375
2706,3564333
2706,2613792
2707,2647666
2707,571458
2710,4373459
2709,117000
2710,3186875
2711,2595000
2712,2894750
2711,1023000
2712,2440875
2713,2517416
2716,2139916
2716,2141750
2716,3030125
2717,1112708
2719,2361167
2720,3494250
2721,537583
2721,540583
2720,1959042
2722,3551334
2721,1654000
2724,1613500
2722,1345750
2724,1909291
2726,2625625
2726,1330583
2727,1125750
2728,2270042
2729,232333
2731,2186208
2730,2513250
2731,3440959
2732,2592041
2732,2580291
2735,37084
2733,472958
2735,35792
2738,1371167
2737,85083
2738,1056708
2739,43084
2741,251125
2740,3042792
2741,608125
2742,3992125
2742,4028459
2743,1306958
2744,1481000
2744,1493417
2743,1319292
2745,2122333
2745,1187042
2745,1187625
2747,3471709
2746,562583
2748,2861042
2748,2861542
2747,1428208
2749,2126000
2750,2987917
2751,3774333
2752,2135583
2752,2162333
2750,285083
2753,452833
2751,5424125
2752,124000
2753,4125750
2755,4712083
2755,471166
2757,2660167
2757,2738250
2756,1122833
2758,2410208
2757,1527333
2759,3425250
2758,55125
2760,5335250
2760,5348541
2760,2552292
2762,3362875
2762,4115083
2763,3322791
2764,3694292
2764,3694708
2767,440917
2767,455750
2768,3488209
2769,593667
2768,2227875
2768,2292584
2769,1311750
2772,481125
2771,576042
2773,3888417
2774,2309625
2773,401709
2775,2068084
2775,2072875
2775,1759500
2776,1777500
2778,5037167
2777,371542
2779,2395375
2779,654416
2781,1798583
2780,61833
2783,760625
2781,195417
2784,2197791
2785,128292
2785,1214917
2787,2295250
2786,2863792
2788,1772292
2790,1041333
2791,2010709
2790,35542
2792,3305208
2792,3020333
2794,2758333
2794,2768166
2793,1503417
2795,510875
2794,3530042
2796,948167
2795,1261125
2797,3532042
2796,520333
2798,4121625
2798,4149666
2800,512584
2800,572375
2798,1941709
2800,1260458
2801,490666
2802,1622333
2804,4259084
2805,33208
2806,211750
2807,843042
2807,2210500
2808,5399459
2809,2710250
2810,2104083
2809,150042
2810,1720333
2811,1695791
2812,2741875
2814,1051584
2815,2715667
2814,1052625
2816,510333
2815,3441292
2816,447500
2816,456667
2817,818292
2819,27792
2818,2309458
2819,1218666
2821,3896167
2823,640375
2822,595708
2823,1762625
2825,3715791
2824,1807250
2824,1811916
2825,3408792
2826,1189042
2828,2616667
2827,44042
2828,2556250
2830,2427541
2831,3461709
2830,78834
2832,1241541
2832,1292625
2831,1040709
2832,550125
2833,3228917
2834,2401625
2837,825750
2835,153917
2835,154459
2835,174209
2838,1956583
2837,252167
2837,269125
2838,87500
2839,1410291
2841,1244958
2842,2227791
2841,1134375
2843,2173041
2842,377958
2843,227500
2844,1919417
2845,1048167
2847,3354625
2848,2265542
2848,2282875
2846,32541
2847,2043875
2848,90834
2850,3560709
2851,42000
2851,48583
2850,1879292
2850,1933417
2851,2813167
2852,3867791
2853,2487541
2853,1818750
2855,788459
2856,4757958
2855,2200792
2856,3295041
2857,2509833
2858,2288083
2857,1251833
2860,2542042
2860,2543292
2861,1496500
2860,367916
2862,1238250
2862,1286250
2863,2425000
2862,1329958
2864,807208
2863,2219583
2865,2418250
2865,2419750
2865,1103459
2866,209583
2868,1195417
2868,1205917
2867,1290166
2869,2424167
2869,2446792
2868,2645333
2869,6233042
2869,6234667
2871,3140958
2872,1065917
2873,1053583
2871,143084
2873,1778667
2874,1188333
2875,1912500
2875,1934167
2876,1284458
2877,4490167
2877,4525334
2877,4587959
2878,372583
2879,3027209
2880,2392292
2879,2840291
2880,1729459
2881,2563875
2883,178792
2882,126500
2883,879041
2883,879750
2886,2444667
2885,662667
2887,1819917
2888,3994000
2887,1903166
2888,2862416
2890,1178458
2890,1226333
2892,3941542
2893,1280709
2894,1303416
2895,3000166
2895,4352250
2897,810167
2898,2458084
2896,37833
2897,67500
2898,887084
2899,4106250
2900,4367625
2900,4406875
2901,3537875
2900,379000
2901,1904667
2902,185458
2904,3680458
2904,4847750
2906,1893625
2905,1094417
2907,1273417
2906,1190792
2908,3719042
2909,995667
2908,1105125
2910,2493917
2909,524625
2911,1797584
2912,1140250
2913,2633958
2912,3152709
2914,2528792
2915,2673583
2915,2674417
2916,2791875
2915,3085875
2917,2861750
2919,2073708
2920,2940833
2920,1778375
2920,1778916
2922,2471333
2923,2812709
2924,3041875
2925,59625
2924,122958
2925,1625833
2927,1307000
2926,521750
2927,201416
2929,3113750
2929,3153292
2928,970666
2929,346042
2931,2285833
2930,3107500
2930,3123833
2932,2597833
2932,1196208
2934,5954416
2934,5993250
2936,830875
2936,840417
2935,1337500
2937,1546708
2936,2119000
2937,5635875
2938,2622292
2939,2944167
2939,688541
2941,3654708
2940,102625
2943,2473292
2945,835000
2945,846625
2944,282709
2945,3230250
2947,1464791
2948,2464708
2947,1333292
2948,5032542
2951,2522583
2952,2424292
2952,2460000
2952,323625
2953,2084709
2955,2578875
2956,2340125
2956,2415625
2955,1546667
2957,1343292
2958,1684084
2958,1724917
2957,2124125
2957,2124875
2958,3662333
2960,3579916
2959,66292
2962,1210958
2961,3206458
2963,2654292
2963,3279959
2965,2593709
2966,65875
2964,2229625
2964,2256125
2965,1175916
2968,40042
2967,240000
2969,2365709
2968,3019958
2970,2394334
2970,49916
2971,285208
2973,4100959
2973,4115542
2973,2940125
2974,2551459
2976,1892333
2975,2460458
2976,1999000
2978,2469500
2978,2515250
2978,549333
2980,32334
2981,2862625
2980,141916
2981,930625
2983,2658792
2983,5798583
2985,496041
2985,517375
2986,1612542
2985,386125
2987,2419459
2987,2478875
2986,1768209
2986,1778625
2986,1789125
2987,125167
2990,2913000
2989,2156375
2990,707500
2991,1908875
2991,1962958
2992,3354958
2993,3839833
2995,2128291
2994,1433500
2996,43792
2995,272334
2997,3935875
2997,3972708
2996,1653750
2997,3045375
2998,2528084
2999,696250
3000,1474375
2999,645583
3000,2667916
3001,87333
3002,97542
3003,2157375
3004,3211791
3005,2635667
3005,850542
3007,2130125
3007,3018541
3009,2487458
3010,3355875
3011,526750
3012,2816083
3012,2832333
3011,2681000
3012,4858750
3013,1203208
3014,44875
3016,2804500
3016,2639625
3017,1254292
3019,3876500
3019,3884542
3019,2827583
3020,2472583
3020,1079125
3021,3073167
3022,1938291
3024,2692583
3025,1276167
3024,1153834
3026,2557042
3025,4051000
3026,1655292
3026,1663542
3028,4152625
3029,814708
3029,830125
3028,920542
3030,4495042
3030,5880000
3031,2616917
3032,2694709
3033,2170542
3032,418958
3033,276583
3035,2497042
3036,3863833
3037,1765416
3035,293708
3036,321750
3038,1981125
3038,2009417
3037,3108875
3037,3138084
3038,5213583
3039,1050917
3040,818334
3042,33792
3041,2109709
3044,98417
3045,2660333
3045,3294459
3046,2556166
3046,733333
3046,755083
3047,1265084
3049,544958
3048,2051417
3050,2509042
3051,2802084
3051,2834292
3052,685750
3053,1523042
3052,1646542
3052,1663667
3053,5337875
3053,5379750
3055,3330584
3057,2693292
3055,38584
3057,1602584
3058,1271584
3059,2539666
3061,2528083
3062,2731583
3063,1243209
3064,2220125
3063,6276709
3063,6296334
3064,807583
3066,29292
3067,2358500
3065,802500
3065,803250
3066,80334
3069,4162083
3068,31417
3069,830375
3069,865250
3069,907667
3072,2605500
3071,2468791
3072,2524875
3073,2982708
3073,3017708
3075,164375
3076,1161083
3075,1512333
3077,2676459
3076,875000
3078,1903083
3079,2908083
3080,856000
3081,2129791
3080,155625
3080,156125
3080,200042
3081,4020833
3082,645750
3084,2878000
3084,2916666
3083,946250
3084,1255458
3086,2656708
3085,2280708
3086,4145000
3087,2512000
3088,2496041
3088,2528958
3087,1441708
3089,2662666
3088,3063125
3089,2335667
3091,4662084
3091,1607625
3092,3817208
3094,379042
3093,3589417
3093,3715750
3093,3873875
3094,4514750
3095,612334
3095,613667
3096,4182667
3098,39583
3097,1577000
3097,1578250
3098,1656500
3099,2379583
3101,2061917
3100,352750
3103,3385209
3105,754917
3103,5330917
3104,29125
3105,1721833
3107,2590917
3107,1925791
3109,2426250
3111,328375
3111,338459
3110,990959
3113,877416
3111,2359875
3112,133083
3113,1213167
3115,2884208
3114,3019791
3115,415292
3116,1139292
3118,4045250
3118,4296500
3119,2485417
3120,1021959
3119,174916
3121,1568542
3122,3918834
3122,4210167
3123,2525750
3124,2936875
3123,1071917
3125,1396000
3124,2145625
3125,1838667
3126,1938666
3129,2260250
3129,2260666
3128,120500
3129,1187333
3130,2350625
3130,896125
3132,1041958
3131,1367375
3133,2906291
3134,68959
3134,495084
3135,3293458
3135,3337750
3137,78375
3135,5278375
3138,535000
3138,536167
3137,3808792
3138,237625
3139,2574667
3139,39583
3140,4062084
3142,1040458
3141,1197125
3142,1578333
3143,2048209
3145,2413250
3146,3790125
3145,2150083
3146,1701875
3147,1230042
3149,2923250
3148,1050458
3149,2296000
3150,2479625
3151,3601833
3152,2538000
3153,4436875
3151,1733459
3152,2313625
3153,796542
3154,2620625
3155,2022875
3156,859042
3155,3047541
3156,238125
3157,3704167
3158,1417583
3157,961584
3158,154916
3158,155500
3162,4049333
3161,72292
3162,942792
3164,3967708
3163,2431834
3164,3470208
3167,151167
3166,1232000
3167,1736084
3168,3417000
3170,2438708
3170,175959
3171,138667
3173,2854208
3174,2572500
3175,3949792
3174,316083
3178,2428875
3176,1397583
3178,2635417
3178,2635917
3180,3504958
3181,2411625
3181,834292
3183,939417
3182,1320375
3184,2553666
3183,237333
3185,2308083
3186,2585250
3186,470458
3188,2340292
3187,2119209
3189,2539667
3191,61500
3191,92250
3191,101041
3192,4297542
3193,2558625
3194,3414917
3193,273125
3193,284000
3194,835708
3196,2813084
3196,1323208
3198,4649250
3198,4662708
3197,1794083
3199,110542
3201,269083
3201,701250
3202,3677375
3203,5004083
3204,4590542
3204,4591542
3206,2564917
3207,3013875
3205,375542
3208,2574750
3207,1971750
3209,4077916
3210,2807750
3212,2711542
3213,2195041
3213,2347125
3214,2089792
3215,1469542
3217,1014583
3218,3110083
3218,3146917
3218,3874500
3219,720417
3221,2583792
3220,774542
3221,1506334
3222,1449291
3223,2646375
3223,1197500
3225,1744958
3224,816000
3226,3533000
3225,72083
3226,3347667
3228,1141292
3227,261958
3227,281958
3229,59875
3230,777417
3231,122292
3230,1556292
3231,34542
3231,45917
3233,5073084
3233,5081292
3235,2438291
3234,1148333
3236,2233208
3235,1109459
3237,1544458
3238,2396041
3239,2685667
3239,2703750
3239,2399459
3241,2954417
3240,1315667
3242,2623167
3243,3785833
3242,2094375
3245,2668916
3244,3146833
3245,2949000
3247,2775583
3247,2776125
3246,978875
3247,1255291
3248,113250
3251,378500
3251,379042
3252,3278666
3253,2311417
3252,2040334
3255,2271666
3254,118292
3256,2370625
3258,1400833
3259,7202667
3258,1717459
3260,1534625
3260,1566834
3261,2522250
3260,1170083
3262,1398750
3262,1413083
3263,2788375
3263,2827917
3263,1832417
3265,2354625
3266,3325125
3267,777083
3265,118750
3266,1350709
3268,2442625
3269,1256542
3269,1279375
3267,2510000
3269,2440458
3269,2441708
3271,402000
3270,4394459
3272,5016625
3272,2020625
3273,1312291
3273,1356125
3275,57041
3274,1295667
3274,1313792
3276,23042
3276,21709
3277,286500
3278,195000
3280,2606750
3280,2642708
3280,4273792
3281,4176875
3282,535625
3281,3916458
3283,900958
3284,4887167
3284,427667
3284,428959
3285,3073750
3286,1229083
3286,1230333
3285,2366708
3286,3117333
3286,3118833
3287,446500
3288,1413958
3289,35875
3291,1951250
3290,1777959
3291,853667
3294,80500
3292,2403500
3294,5510584
3295,2611208
3296,3158833
3295,933333
3296,257500
3298,5195834
3297,194125
3299,2471416
3301,1956791
3299,264333
3301,68958
3302,2658834
3303,2497334
3304,3932208
3304,4058750
3305,1198875
3306,2999291
3306,3000125
3306,3055541
3306,4673291
3307,2456084
3308,976042
3307,656958
3308,1031875
3310,2715959
3310,2716500
3309,2621500
3310,3767042
3311,2430917
3312,2236333
3311,1360333
3313,2427625
3314,1862209
3314,1888709
3312,939541
3315,1348167
3315,1407000
3313,118458
3314,69541
3314,83000
3317,2516334
3317,5982000
3319,708250
3318,181416
3320,1848666
3322,2584375
3324,2106958
3322,441250
3325,2471042
3325,2527292
3324,1008000
3326,28542
3327,2658125
3326,47125
3328,943958
3327,1245416
3329,4108875
3330,1278250
3329,2390750
3329,2410792
3330,1145917
3333,18000
3332,2484334
3334,509958
3334,524875
3335,404208
3335,5413500
3336,2489125
3337,3063958
3337,3065625
3338,932792
3337,3157125
3338,1964333
3340,866375
3340,3529958
3341,1089208
3341,1118750
3342,2684375
3344,1211000
3343,1149125
3344,832542
3346,1317875
3347,1539958
3346,731084
3348,480292
3349,1265709
3352,873334
3350,1732167
3351,2695042
3352,2314000
3353,4014416
3354,2597125
3355,2398709
3354,445333
3355,229625
3356,1494042
3357,5546458
3359,2725333
3358,829750
3361,2066875
3361,1603292
3362,2434958
3363,2309083
3362,1178166
3363,1043417
3365,2933209
3366,563041
3365,1445666
3366,2147333
3366,2155000
3368,4095042
3368,4133875
3367,1814042
3367,1819625
3368,4308583
3369,2317750
3369,1827167
3371,1199875
3372,593541
3372,603916
3373,3111583
3373,3123417
3372,956000
3373,1010583
3375,2797167
3375,3378167
3377,2604625
3376,1526750
3376,1558625
3379,4567042
3378,32125
3379,3820167
3379,3863167
3379,3897500
3380,2621625
3380,303375
3383,4008834
3382,5614416
3384,2714250
3385,2496917
3384,1169583
3387,2824541
3386,1810833
3388,2647709
3388,1069750
3389,1825709
3391,2198916
3391,2237375
3393,123417
3394,3951916
3394,3980125
3393,3283250
3394,945292
3396,2598125
3396,2612333
3395,1201417
3396,1949625
3397,2075542
3398,749042
3400,1449084
3399,957792
3401,2687333
3400,1321125
3401,4671583
3402,2632459
3404,1814583
3404,1831791
